moviechrono_id;"movie,""chapter"",""character"",""dialog""";;;
851;"Harry Potter and the Order of the Phoenix,""Fight and Flight"",""Draco Malfoy"",""That's for speaking to me. You know, you Weasleys are just as bad as Mudbloods!""";;;
852;"Harry Potter and the Order of the Phoenix,""Fight and Flight"",""Draco Malfoy"",""You know, Weasley, it's really too bad Potter saved you from the Chamber of Secrets.""";;;
853;"Harry Potter and the Order of the Phoenix,""Fight and Flight"",""Ron Weasley"",""Stupify!""";;;
854;"Harry Potter and the Order of the Phoenix,""Fight and Flight"",""Neville Longbottom"",""Expelliarmus!""";;;
855;"Harry Potter and the Order of the Phoenix,""Fight and Flight"",""Grawp"",""Haggar!""";;;
856;"Harry Potter and the Order of the Phoenix,""Fight and Flight"",""Grawp"",""Hermy! Where Haggar?""";;;
857;"Harry Potter and the Order of the Phoenix,""Fight and Flight"",""Hermione Granger"",""Grawp, help us!""";;;
858;"Harry Potter and the Order of the Phoenix,""Fight and Flight"",""Grawp"",""Grawp save Hermy!""";;;
859;"Harry Potter and the Order of the Phoenix,""Fight and Flight"",""Harry Potter"",""Great plan, Hermione.""";;;
860;"Harry Potter and the Order of the Phoenix,""Fight and Flight"",""Hermione Granger"",""I thought it worked out rather nicely.""";;;
861;"Harry Potter and the Order of the Phoenix,""Fight and Flight"",""Ron Weasley"",""That's just what we were wondering.""";;;
862;"Harry Potter and the Order of the Phoenix,""Fight and Flight"",""Ron Weasley"",""So, how do we get to the Ministry?""";;;
863;"Harry Potter and the Order of the Phoenix,""Fight and Flight"",""Hermione Granger"",""I'd imagine we should fly.""";;;
864;"Harry Potter and the Order of the Phoenix,""Fight and Flight"",""Harry Potter"",""We've got no brooms.""";;;
865;"Harry Potter and the Order of the Phoenix,""Fight and Flight"",""Luna Lovegood"",""There are other ways to fly.""";;;
866;"Harry Potter and the Order of the Phoenix,""Fight and Flight"",""Luna Lovegood"",""I mean, they can fly, and they're""";;;
867;"Harry Potter and the Order of the Phoenix,""Fight and Flight"",""Harry Potter"",""What are those?""";;;
868;"Harry Potter and the Order of the Phoenix,""Fight and Flight"",""Ron Weasley"",""What are what?""";;;
869;"Harry Potter and the Order of the Phoenix,""Fight and Flight"",""Hermione Granger"",""There's nothing there, Harry.""";;;
870;"Harry Potter and the Order of the Phoenix,""Fight and Flight"",""Luna Lovegood"",""Yes, there is. They're Thestrals. You can't see them unless you've seen someone die.""";;;
871;"Harry Potter and the Order of the Phoenix,""Fight and Flight"",""Neville Longbottom"",""I can see them too.""";;;
872;"Harry Potter and the Order of the Phoenix,""Fight and Flight"",""Harry Potter"",""All right, then. Get on one, and we'll be off.""";;;
873;"Harry Potter and the Order of the Phoenix,""Fight and Flight"",""Ron Weasley"",""And what about those of us who can't see them? Luna comes over to them.""";;;
874;"Harry Potter and the Order of the Phoenix,""Fight and Flight"",""Luna Lovegood"",""I'll show you.""";;;
875;"Harry Potter and the Order of the Phoenix,""Fight and Flight"",""Ron Weasley"",""Never again...""";;;
876;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Ginny Weasley"",""What now, Harry?""";;;
877;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""All right, come on.""";;;
878;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Witch"",""Department of Mysteries.""";;;
879;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""Where is everyone?""";;;
880;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Ginny Weasley"",""The Ministry closed a half-hour ago. I expect they all went home.""";;;
881;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""That's how Voldemort got in unnoticed.""";;;
882;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""This is it. Come on.""";;;
883;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""Stay close.""";;;
884;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Ginny Weasley"",""Now where?""";;;
885;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""I don't understand. In my dream,""";;;
886;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Hermione Granger"",""Well, let's try a few.""";;;
887;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""Yeah. I'll know the way when I see it.""";;;
888;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""Who's there?""";;;
889;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""Sirius?""";;;
890;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Hermione Granger"",""There's no one here, Harry. This isn't the right room.""";;;
891;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""Does anyone else hear that?""";;;
892;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Luna Lovegood"",""I do. It's coming from the Veil.""";;;
893;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Luna Lovegood"",""There are people in there!""";;;
894;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Ron Weasley"",""What do you mean, people?""";;;
895;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Hermione Granger"",""Harry, I think we should leave.""";;;
896;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""Sirius...yeah...""";;;
897;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""Alohomora!""";;;
898;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""Whatever's in there, the Ministry sure doesn't want anyone getting to it.""";;;
899;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""This is it! Come on!""";;;
900;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""This is it. This is where Sirius is!""";;;
901;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""He's in here somewhere.""";;;
902;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Hermione Granger"",""I don't think Sirius is here.""";;;
903;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Ron Weasley"",""Harry, have you seen this?""";;;
904;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Ron Weasley"",""Er...it's got your name on it.""";;;
905;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""What's my name doing here?""";;;
906;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Hermione Granger"",""Don't touch it, Harry!""";;;
907;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""Why not?""";;;
908;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Neville Longbottom"",""Yeah, Harry, don't.""";;;
909;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""It's got my name on it!""";;;
910;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Lucius Malfoy"",""I warned you before that one day you would come to a sticky end, Potter.""";;;
911;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""Where's Sirius?""";;;
912;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Lucius Malfoy"",""We don't have him, if that's what you mean. Harry is stunned.""";;;
913;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Lucius Malfoy"",""The Dark Lord knows your weakness for heroics, Potter. All it took was a little nudge to get you here.""";;;
914;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Lucius Malfoy"",""Now give me that prophesy.""";;;
915;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""What prophesy?""";;;
916;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Lucius Malfoy"",""That prophesy. Now hand it over or we'll have to use wands on you.""";;;
917;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""Go ahead.""";;;
918;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Lucius Malfoy"",""Very brave of you, Potter. Or are you foolish?""";;;
919;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""Come and find out!""";;;
920;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Lucius Malfoy"",""Really, Potter. You expect to defeat all of us with your little school friends? Now hand it over, and they won't have to die here.""";;;
921;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Bellatrix Lestrange"",""I haven't escaped from Azkaban for this!""";;;
922;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Lucius Malfoy"",""No! If the prophesy is smashed--""";;;
923;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Bellatrix Lestrange"",""Take the youngest girl. We'll see how committed Potter is as we torture her.""";;;
924;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""You even try to take her and I'll smash this thing.""";;;
925;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""So, what kind of prophesy are we talking about here?""";;;
926;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Bellatrix Lestrange"",""Surely you jest, Potter?""";;;
927;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""Not really. How come Voldemort wants it?""";;;
928;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Lucius Malfoy"",""You dare to speak the Dark Lord's name?""";;;
929;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Bellatrix Lestrange"",""Silence! How dare you utter that name from your half—-blood mouth!""";;;
930;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""Hey, did you know Voldemort's a half-blood too?""";;;
931;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Lucius Malfoy"",""Control yourself, Bellatrix!""";;;
932;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""What's so special about this""";;;
933;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Lucius Malfoy"",""You mean Dumbledore never told you the reason you bear that scar was hidden here?""";;;
934;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""What?""";;;
935;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Lucius Malfoy"",""So that's what took you so long. We wondered.""";;;
936;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Lucius Malfoy"",""Only a person for whom the prophesy was made can remove it from its self, Potter, and the Dark Lord certainly couldn't get it himself.""";;;
937;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""So he used me to do his dirty work, did he?""";;;
938;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""Now!""";;;
939;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Hermione Granger"",""Stupify!""";;;
940;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Lucius Malfoy"",""Stop them!""";;;
941;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Hermione Granger"",""Colloportus!""";;;
942;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""Where'd the rest go?""";;;
943;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Hermione Granger"",""Harry, they went the wrong way!""";;;
944;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Death Eater"",""They might have gone on to the hall.""";;;
945;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Bellatrix Lestrange"",""Check under the desks.""";;;
946;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""Stupify!""";;;
947;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Bellatrix Lestrange"",""Avada-—""";;;
948;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Neville Longbottom"",""Expelliarmus!""";;;
949;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""Stupify!""";;;
950;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""Ron!""";;;
951;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Death Eater"",""Impedimenta!""";;;
952;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Death Eater"",""We've got him!""";;;
953;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Hermione Granger"",""Silenco! Stupify!""";;;
954;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""Pretificus Totalus!""";;;
955;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Neville Longbottom"",""Stupify!""";;;
956;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""Hermione!""";;;
957;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""Please don't be dead, please don't be dead... He shakes her.""";;;
958;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Neville Longbottom"",""What's they do to her?""";;;
959;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Neville Longbottom"",""She's alive, Harry. There's a pulse.""";;;
960;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""Can we carry her?""";;;
961;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Neville Longbottom"",""I'll do it. You're better at fighting.""";;;
962;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Neville Longbottom"",""Where do we go?""";;;
963;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""I don't know...""";;;
964;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""What happened.""";;;
965;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Ginny Weasley"",""I think my ankle's broken. And somebody hit Ron with a weird spell...""";;;
966;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Ron Weasley"",""Hiyya, Harry.""";;;
967;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Luna Lovegood"",""They hit her with something too.""";;;
968;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""We need to get out of here. Luna, can you help Ginny?""";;;
969;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Bellatrix Lestrange"",""There they are!""";;;
970;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Lucius Malfoy"",""Your race is run, Potter. Hand it over.""";;;
971;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""Let my friends go and I will.""";;;
972;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Lucius Malfoy"",""You are not in a position to negotiate.""";;;
973;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Neville Longbottom"",""Don't do it, Harry! Don't!""";;;
974;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""Stop, Neville!""";;;
975;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Bellatrix Lestrange"",""Neville? Neville Longbottom?""";;;
976;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Bellatrix Lestrange"",""My dear boy, I paid your parents a visit a long time ago. We had such a time!""";;;
977;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Neville Longbottom"",""You put them in St. Mungos!""";;;
978;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Bellatrix Lestrange"",""So, Potter. Give us the Prophesy or I'll see how long it takes to crack Longbottom like his parents.""";;;
979;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Neville Longbottom"",""Don't give it to them!""";;;
980;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Bellatrix Lestrange"",""Crucio!""";;;
981;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Harry Potter"",""Are you all right?""";;;
982;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Neville Longbottom"",""Yeah...""";;;
983;"Harry Potter and the Order of the Phoenix,""The Department of Mysteries"",""Death Eater"",""Give me the prophesy!""";;;
984;"Harry Potter and the Order of the Phoenix,""Beyond the Veil"",""Sirius Black"",""Get out of here, you two!""";;;
985;"Harry Potter and the Order of the Phoenix,""Beyond the Veil"",""Sirius Black"",""That will take you back out of the Department of Mysteries.""";;;
986;"Harry Potter and the Order of the Phoenix,""Beyond the Veil"",""Harry Potter"",""You come with us!""";;;
987;"Harry Potter and the Order of the Phoenix,""Beyond the Veil"",""Sirius Black"",""You're the important one, now, Harry. I have to help the Order.""";;;
988;"Harry Potter and the Order of the Phoenix,""Beyond the Veil"",""Sirius Black"",""I'll always be here for you, Harry. Now go!""";;;
989;"Harry Potter and the Order of the Phoenix,""Beyond the Veil"",""Sirius Black"",""Hello, cousin!""";;;
990;"Harry Potter and the Order of the Phoenix,""Beyond the Veil"",""Lucius Malfoy"",""Potter!""";;;
991;"Harry Potter and the Order of the Phoenix,""Beyond the Veil"",""Lucius Malfoy"",""We may have lost the prophesy, but I can still deliver you to the Dark Lord!""";;;
992;"Harry Potter and the Order of the Phoenix,""Beyond the Veil"",""Lucius Malfoy"",""Stupify!""";;;
993;"Harry Potter and the Order of the Phoenix,""Beyond the Veil"",""Harry Potter"",""Protego!""";;;
994;"Harry Potter and the Order of the Phoenix,""Beyond the Veil"",""Neville Longbottom"",""It's Dumbledore!""";;;
995;"Harry Potter and the Order of the Phoenix,""Beyond the Veil"",""Sirius Black"",""Is that the best you've got, cousin?""";;;
996;"Harry Potter and the Order of the Phoenix,""Beyond the Veil"",""Remus Lupin"",""Harry! HARRY!...he's gone...there's nothing you can do...""";;;
997;"Harry Potter and the Order of the Phoenix,""Beyond the Veil"",""Harry Potter"",""No...no...no....""";;;
998;"Harry Potter and the Order of the Phoenix,""Beyond the Veil"",""Remus Lupin"",""Harry, no!""";;;
999;"Harry Potter and the Order of the Phoenix,""Side by Side"",""Bellatrix Lestrange"",""You can't stop me, Potter!""";;;
1000;"Harry Potter and the Order of the Phoenix,""Side by Side"",""Harry Potter"",""I'LL KILL you!!""";;;
1001;"Harry Potter and the Order of the Phoenix,""Side by Side"",""Harry Potter"",""Stupify!""";;;
1002;"Harry Potter and the Order of the Phoenix,""Side by Side"",""Bellatrix Lestrange"",""Come out, come out, Potter...""";;;
1003;"Harry Potter and the Order of the Phoenix,""Side by Side"",""Bellatrix Lestrange"",""Well, well, have you come to avenge your dear Godfather?""";;;
1004;"Harry Potter and the Order of the Phoenix,""Side by Side"",""Harry Potter"",""Crucio!""";;;
1005;"Harry Potter and the Order of the Phoenix,""Side by Side"",""Bellatrix Lestrange"",""Crucio!""";;;
1006;"Harry Potter and the Order of the Phoenix,""Side by Side"",""Bellatrix Lestrange"",""Never used an Unforgivable Curse before, have you, Potter? You have to mean it, you have to want to cause the pain in your very soul...""";;;
1007;"Harry Potter and the Order of the Phoenix,""Side by Side"",""Bellatrix Lestrange"",""Give me the prophesy!""";;;
1008;"Harry Potter and the Order of the Phoenix,""Side by Side"",""Harry Potter"",""Can't. It got smashed by accident!""";;;
1009;"Harry Potter and the Order of the Phoenix,""Side by Side"",""Bellatrix Lestrange"",""You lie!""";;;
1010;"Harry Potter and the Order of the Phoenix,""Side by Side"",""Harry Potter"",""How's Voldemort going to like that? You've failed him, and he's not very forgiving, is he?""";;;
1011;"Harry Potter and the Order of the Phoenix,""Side by Side"",""Bellatrix Lestrange"",""Forgive me, Master! I tried, I--""";;;
1012;"Harry Potter and the Order of the Phoenix,""Side by Side"",""Harry Potter"",""He can't hear you from here, you know!""";;;
1013;"Harry Potter and the Order of the Phoenix,""Side by Side"",""Voldemort"",""So, you smashed my prophesy...""";;;
1014;"Harry Potter and the Order of the Phoenix,""Side by Side"",""Voldemort"",""I grow tired of you continually thwarting my plans, Harry Potter!""";;;
1015;"Harry Potter and the Order of the Phoenix,""Side by Side"",""Voldemort"",""Avada Kadavra!""";;;
1016;"Harry Potter and the Order of the Phoenix,""Wizards Duel"",""Albus Dumbledore"",""You should not have come here tonight, Tom.""";;;
1017;"Harry Potter and the Order of the Phoenix,""Wizards Duel"",""Voldemort"",""It is you who made that mistake, Dumbledore!""";;;
1018;"Harry Potter and the Order of the Phoenix,""Wizards Duel"",""Voldemort"",""Avada Kedavra!""";;;
1019;"Harry Potter and the Order of the Phoenix,""Wizards Duel"",""Voldemort"",""You do not seek to kill me, Dumbledore?""";;;
1020;"Harry Potter and the Order of the Phoenix,""Wizards Duel"",""Albus Dumbledore"",""There are other ways to destroy a man, Tom.""";;;
1021;"Harry Potter and the Order of the Phoenix,""Wizards Duel"",""Voldemort"",""There is nothing worse than death!""";;;
1022;"Harry Potter and the Order of the Phoenix,""Wizards Duel"",""Albus Dumbledore"",""You are quite wrong, Tom, as you have always been.""";;;
1023;"Harry Potter and the Order of the Phoenix,""Wizards Duel"",""Harry Potter"",""Look out!""";;;
1024;"Harry Potter and the Order of the Phoenix,""Wizards Duel"",""Harry Potter"",""Professor!""";;;
1025;"Harry Potter and the Order of the Phoenix,""Wizards Duel"",""Albus Dumbledore"",""Stay where you are, Harry!""";;;
1026;"Harry Potter and the Order of the Phoenix,""Wizards Duel"",""Albus Dumbledore"",""Harry!""";;;
1027;"Harry Potter and the Order of the Phoenix,""Wizards Duel"",""Albus Dumbledore"",""Are you all right, Harry?""";;;
1028;"Harry Potter and the Order of the Phoenix,""Wizards Duel"",""Percy Weasley"",""Minister, I saw him! You-Know-Who! He was right there!""";;;
1029;"Harry Potter and the Order of the Phoenix,""Wizards Duel"",""Cornelius Fudge"",""I know...I saw him too...""";;;
1030;"Harry Potter and the Order of the Phoenix,""Wizards Duel"",""Albus Dumbledore"",""If you and your men will proceed to the Death Room, you will find several Death Eaters which I and some others have apprehended.""";;;
1031;"Harry Potter and the Order of the Phoenix,""Wizards Duel"",""Cornelius Fudge"",""Seize him!""";;;
1032;"Harry Potter and the Order of the Phoenix,""Wizards Duel"",""Albus Dumbledore"",""Minister, you have just seen You- Know-Who in the flesh only seconds ago! It is time to come to your senses!""";;;
1033;"Harry Potter and the Order of the Phoenix,""Wizards Duel"",""Albus Dumbledore"",""If you insist on trying to arrest me, I am perfectly willing demonstrate how useless such an attempt will be.""";;;
1034;"Harry Potter and the Order of the Phoenix,""Wizards Duel"",""Cornelius Fudge"",""Dumbledore, what the blazes happened here?""";;;
1035;"Harry Potter and the Order of the Phoenix,""Wizards Duel"",""Albus Dumbledore"",""I will explain everything, Minister. Just as soon as I return Harry to school.""";;;
1036;"Harry Potter and the Order of the Phoenix,""Wizards Duel"",""Cornelius Fudge"",""What's he doing here? And what's happened to him?""";;;
1037;"Harry Potter and the Order of the Phoenix,""Wizards Duel"",""Albus Dumbledore"",""Minister, you will order the removal of Dolores Umbridge from my school.""";;;
1038;"Harry Potter and the Order of the Phoenix,""Wizards Duel"",""Albus Dumbledore"",""All Educational Decrees will be nullified and you will call off the search on Hagrid so he can return to work.""";;;
1039;"Harry Potter and the Order of the Phoenix,""Wizards Duel"",""Albus Dumbledore"",""I will return here later tonight, after I have seen to Harry. It should not take long. He taps the Golden centaur head.""";;;
1040;"Harry Potter and the Order of the Phoenix,""Wizards Duel"",""Albus Dumbledore"",""Portus.""";;;
1041;"Harry Potter and the Order of the Phoenix,""Wizards Duel"",""Cornelius Fudge"",""Dumbledore, I want some answers!""";;;
1042;"Harry Potter and the Order of the Phoenix,""Wizards Duel"",""Albus Dumbledore"",""The Second War has begun, Minister.""";;;
1043;"Harry Potter and the Order of the Phoenix,""Wizards Duel"",""Albus Dumbledore"",""Thank you...""";;;
1044;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""Please sit, Harry.""";;;
1045;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""I understand how you feel, Harry--""";;;
1046;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""No you don't!""";;;
1047;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""You forget that Sirius was my friend too. You are not the only person on this earth capable of feelings, Harry.""";;;
1048;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""There is no shame in feeling pain, Harry. It is your greatest strength...""";;;
1049;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""You don't have a clue! You can't possibly know!""";;;
1050;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""What can't I know?""";;;
1051;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""This pain is part of being human, Harry...""";;;
1052;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""I don't care! I don't care!""";;;
1053;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""You do care. You care so much you feel like you will bleed to death because of it.""";;;
1054;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""Let me out.""";;;
1055;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""No.""";;;
1056;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""You can't keep me in here!""";;;
1057;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""I daresay I can. And if you actually do attack me with that wand, Harry, I'm afraid to say you will regret it.""";;;
1058;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""It is my fault Sirius died tonight.""";;;
1059;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""Harry, I owe you this explanation, to show you the failings of an old man.""";;;
1060;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""I already know all this.""";;;
1061;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""Haven't you wondered why I haven't spoken to you, even looked at you, for months?""";;;
1062;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""Well, yeah, I did...""";;;
1063;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""Sirius told me you believed there was a snake inside of you. This was Voldemort attempting to manipulate you. To protect you from this, I had you study Occlumency.""";;;
1064;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""But Snape stopped giving me lessons.""";;;
1065;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""Yes. I thought he could overcome his feelings towards your father, but I was wrong. Some wounds cut too deep to be healed.""";;;
1066;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""He barely taught me, though. I always felt more open to it after the lessons. Like he was trying to open me to Voldemort—-""";;;
1067;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""I would trust Severus Snape with my life, Harry. You have never recovered from your mistrust of him in your first year.""";;;
1068;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""Sirius didn't trust him. Didn't believe he'd really turned to our side...""";;;
1069;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""Again, some wounds run too deep to be healed, Harry. Severus and Sirius never liked each other at school. This has never changed.""";;;
1070;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""During your Occulumency lessons, Professor Snape discovered that you were dreaming about the door in the Department of Mysteries.""";;;
1071;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""I've been dreaming about that all year, before Voldemort discovered the connection.""";;;
